,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
27136,27137,30000.0,1,3,1,33,3.0,2.0,2.0,0.0,0.0,2.0,19932.0,20708.0,20089.0,22717.0,26073.0,25583.0,1400.0,0.0,3000.0,5000.0,0.0,800.0,1.0
18180,18181,360000.0,1,1,1,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-40.0,8147.0,1564.0,4941.0,2666.0,588.0,8187.0,1571.0,4965.0,2679.0,590.0,529.0,0.0
4222,4223,30000.0,1,1,2,38,2.0,0.0,0.0,0.0,0.0,0.0,69707.0,71904.0,62630.0,57406.0,46231.0,73262.0,4000.0,5000.0,8000.0,1460.0,40000.0,10000.0,0.0
11957,11958,230000.0,2,3,1,48,-1.0,-1.0,0.0,0.0,-2.0,-1.0,500.0,14883.0,33151.0,0.0,0.0,469.0,14883.0,20757.0,0.0,0.0,469.0,716.0,0.0
6268,6269,120000.0,1,2,2,29,1.0,2.0,0.0,0.0,2.0,2.0,87376.0,85135.0,86024.0,91380.0,93263.0,95079.0,0.0,3200.0,6800.0,3500.0,3500.0,0.0,1.0
29967,29968,50000.0,1,2,1,32,0.0,0.0,0.0,-1.0,2.0,0.0,50564.0,49710.0,0.0,50551.0,40590.0,39384.0,2686.0,0.0,50551.0,0.0,1600.0,1500.0,0.0
16243,16244,80000.0,2,2,2,56,0.0,0.0,2.0,0.0,0.0,2.0,57730.0,64934.0,63325.0,67711.0,71984.0,73672.0,8198.0,0.0,5487.0,5429.0,3000.0,2621.0,1.0
14881,14882,50000.0,1,2,2,34,1.0,2.0,2.0,2.0,0.0,0.0,35548.0,31713.0,50319.0,42805.0,39207.0,50155.0,0.0,21220.0,13.0,1510.0,15018.0,21.0,0.0
4014,4015,110000.0,2,2,2,33,0.0,0.0,0.0,0.0,0.0,0.0,107028.0,106818.0,108730.0,112035.0,48492.0,43413.0,4000.0,3783.0,6488.0,4850.0,2000.0,6446.0,0.0
19189,19190,200000.0,2,3,1,43,1.0,2.0,0.0,0.0,0.0,0.0,119432.0,116014.0,119576.0,123551.0,129486.0,133262.0,0.0,5000.0,5000.0,7000.0,5000.0,5000.0,1.0
19333,19334,30000.0,2,3,1,38,0.0,0.0,0.0,0.0,0.0,0.0,24505.0,25592.0,26628.0,27678.0,28084.0,30068.0,1800.0,1750.0,1800.0,1165.0,2600.0,1200.0,0.0
9964,9965,200000.0,2,1,2,29,0.0,0.0,0.0,-2.0,-1.0,0.0,53493.0,3123.0,3221.0,3287.0,63687.0,65034.0,1060.0,1000.0,66.0,65437.0,2422.0,2418.0,1.0
13791,13792,20000.0,1,2,2,22,1.0,2.0,2.0,2.0,0.0,0.0,14380.0,13536.0,15040.0,14174.0,14472.0,14763.0,0.0,2040.0,0.0,526.0,532.0,1585.0,0.0
46,47,20000.0,2,1,2,22,0.0,0.0,2.0,-1.0,0.0,0.0,14028.0,16484.0,15800.0,16341.0,16675.0,0.0,3000.0,0.0,16741.0,334.0,0.0,0.0,1.0
23428,23429,200000.0,2,2,1,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,531.0,0.0,2358.0,2477.0,958.0,11312.0,0.0,2358.0,2477.0,958.0,11312.0,0.0,0.0
15756,15757,60000.0,2,2,2,22,0.0,0.0,0.0,0.0,2.0,2.0,60434.0,60935.0,56585.0,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0,0.0
12247,12248,80000.0,1,1,2,25,0.0,0.0,0.0,-1.0,0.0,0.0,20708.0,26286.0,18209.0,5471.0,6896.0,9506.0,6545.0,8807.0,5500.0,4000.0,3500.0,1000.0,0.0
15570,15571,130000.0,1,1,1,40,2.0,2.0,2.0,2.0,2.0,2.0,62177.0,60580.0,65489.0,66327.0,64665.0,68740.0,0.0,5900.0,2500.0,0.0,5300.0,2700.0,0.0
3587,3588,210000.0,1,2,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,1451.0,0.0
24466,24467,510000.0,1,3,2,31,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,14370.0,17023.0,9706.0,7271.0,9551.0,14370.0,3500.0,2500.0,1380.0,2380.0,3000.0,1.0
14769,14770,190000.0,2,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,189420.0,192058.0,185995.0,188649.0,190700.0,185912.0,8900.0,6700.0,6699.0,7400.0,6900.0,7400.0,0.0
24066,24067,170000.0,1,2,1,26,0.0,0.0,0.0,0.0,0.0,-2.0,30779.0,30751.0,23602.0,16633.0,0.0,51269.0,1675.0,1500.0,1007.0,0.0,51269.0,1865.0,0.0
18280,18281,200000.0,1,1,1,54,1.0,2.0,0.0,0.0,0.0,0.0,7111.0,4803.0,4629.0,14915.0,8523.0,5586.0,10.0,1215.0,12000.0,4000.0,4978.0,1000.0,0.0
21462,21463,30000.0,2,2,2,29,2.0,2.0,2.0,2.0,2.0,0.0,18872.0,21734.0,21103.0,22939.0,22273.0,22814.0,3500.0,0.0,2500.0,0.0,900.0,1000.0,1.0
28309,28310,360000.0,2,1,1,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18641.0,7174.0,11044.0,15887.0,8607.0,8843.0,7174.0,11044.0,15895.0,8607.0,8843.0,3000.0,0.0
3609,3610,310000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,-1.0,53340.0,85711.0,69195.0,59169.0,12056.0,10032.0,69220.0,3095.0,5000.0,2000.0,10058.0,23219.0,0.0
25764,25765,360000.0,2,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,272112.0,272444.0,256974.0,241226.0,241673.0,233157.0,10130.0,12649.0,8916.0,7725.0,8900.0,6956.0,0.0
20770,20771,50000.0,1,3,2,34,2.0,2.0,2.0,2.0,3.0,2.0,44951.0,45906.0,46872.0,49974.0,50023.0,53367.0,2000.0,2000.0,4200.0,1170.0,4300.0,0.0,1.0
15094,15095,100000.0,1,1,2,35,-1.0,2.0,0.0,0.0,-1.0,0.0,1818.0,1644.0,2449.0,-571.0,40342.0,41113.0,0.0,1020.0,0.0,41113.0,1000.0,1400.0,1.0
6847,6848,350000.0,1,1,2,32,0.0,0.0,0.0,0.0,0.0,0.0,92134.0,120340.0,142794.0,101923.0,103119.0,84834.0,30000.0,25000.0,5000.0,5000.0,4000.0,5000.0,0.0
22763,22764,220000.0,2,2,1,26,0.0,0.0,0.0,0.0,0.0,0.0,68090.0,58218.0,47679.0,37788.0,23293.0,7288.0,4039.0,3021.0,1400.0,3000.0,2000.0,100000.0,0.0
27175,27176,180000.0,1,2,2,36,0.0,0.0,0.0,0.0,0.0,0.0,134496.0,136613.0,133557.0,129909.0,133043.0,133835.0,6600.0,6600.0,6000.0,6000.0,6000.0,5000.0,0.0
5218,5219,20000.0,2,2,1,33,2.0,0.0,0.0,0.0,0.0,0.0,18075.0,19075.0,19106.0,18467.0,19018.0,19383.0,1600.0,1601.0,810.0,1000.0,692.0,647.0,1.0
2652,2653,170000.0,2,1,2,26,0.0,0.0,0.0,0.0,2.0,0.0,99387.0,102141.0,103972.0,108405.0,102303.0,99767.0,5250.0,5100.0,7500.0,0.0,3900.0,3600.0,0.0
23956,23957,20000.0,1,1,2,23,0.0,0.0,0.0,0.0,0.0,0.0,10242.0,18778.0,19065.0,18025.0,17414.0,17068.0,10000.0,1300.0,1300.0,609.0,700.0,1809.0,0.0
28664,28665,60000.0,2,2,1,27,1.0,2.0,0.0,0.0,2.0,0.0,10415.0,10099.0,11545.0,12928.0,12581.0,10787.0,0.0,1617.0,2000.0,0.0,270.0,1000.0,0.0
9591,9592,50000.0,2,3,1,36,0.0,0.0,0.0,0.0,0.0,0.0,46311.0,47579.0,47897.0,28263.0,8548.0,8906.0,2014.0,1332.0,698.0,310.0,500.0,330.0,0.0
12791,12792,50000.0,2,2,2,22,0.0,0.0,0.0,0.0,0.0,0.0,44320.0,45884.0,47104.0,48205.0,17555.0,7809.0,2280.0,2500.0,1401.0,0.0,3000.0,2110.0,0.0
21471,21472,180000.0,2,1,2,28,0.0,0.0,0.0,0.0,0.0,0.0,49550.0,43015.0,50238.0,49461.0,43877.0,32411.0,3006.0,10017.0,2018.0,1022.0,2322.0,23023.0,0.0
20184,20185,200000.0,2,5,2,29,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2618.0,784.0,611.0,0.0,0.0,150.0,784.0,611.0,0.0,0.0,150.0,478.0,0.0
13129,13130,10000.0,1,3,1,53,-1.0,-1.0,0.0,0.0,0.0,0.0,1772.0,8304.0,9506.0,9702.0,9999.0,10344.0,8304.0,1500.0,500.0,600.0,800.0,0.0,0.0
16828,16829,230000.0,1,2,1,46,0.0,0.0,0.0,0.0,0.0,0.0,117255.0,109450.0,109794.0,109143.0,107996.0,109230.0,5400.0,5505.0,5505.0,4000.0,4500.0,5000.0,0.0
9383,9384,360000.0,2,1,1,28,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29687,29688,240000.0,1,2,2,37,2.0,2.0,2.0,0.0,0.0,2.0,45070.0,46111.0,45268.0,46295.0,48903.0,49763.0,1900.0,0.0,1900.0,3500.0,1600.0,0.0,1.0
21202,21203,130000.0,1,1,2,48,0.0,0.0,0.0,0.0,0.0,0.0,102771.0,104003.0,102744.0,31384.0,30057.0,29206.0,4843.0,2608.0,2005.0,1180.0,1100.0,1234.0,0.0
19245,19246,150000.0,2,2,1,37,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,1771.0,0.0,730.0,626.0,2718.0,1771.0,0.0,730.0,626.0,2718.0,0.0,0.0
19758,19759,310000.0,2,1,2,35,-1.0,0.0,0.0,0.0,-1.0,-1.0,27089.0,37919.0,40136.0,31242.0,18962.0,9950.0,20000.0,21890.0,15000.0,9481.0,19900.0,0.0,0.0
13122,13123,170000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,49341.0,49227.0,51798.0,53332.0,56303.0,59198.0,4000.0,4000.0,3000.0,4000.0,4000.0,4000.0,0.0
12173,12174,150000.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,92766.0,94732.0,96940.0,46349.0,47360.0,48717.0,4000.0,4000.0,1482.0,1577.0,2000.0,1500.0,0.0
23983,23984,160000.0,1,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,4071.0,4554.0,4770.0,5494.0,4586.0,4686.0,1060.0,1276.0,1000.0,92.0,100.0,1000.0,0.0
3594,3595,500000.0,2,2,1,42,0.0,0.0,0.0,0.0,0.0,0.0,506787.0,487049.0,478965.0,401635.0,423136.0,422271.0,21000.0,17414.0,12000.0,30000.0,18000.0,11000.0,1.0
28200,28201,430000.0,2,1,2,36,0.0,0.0,0.0,0.0,0.0,0.0,258212.0,232225.0,237297.0,240682.0,245337.0,242481.0,10500.0,10300.0,9000.0,8541.0,9054.0,8543.0,1.0
26373,26374,240000.0,2,2,1,43,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,54.0,0.0,0.0,177.0,199.0,559.0,0.0,0.0,177.0,200.0,559.0,0.0,0.0
10295,10296,310000.0,1,2,2,24,0.0,0.0,0.0,0.0,0.0,0.0,165477.0,167227.0,103601.0,102895.0,101017.0,95530.0,6000.0,4500.0,4348.0,3407.0,4000.0,4000.0,0.0
25179,25180,50000.0,2,3,2,23,0.0,0.0,0.0,0.0,0.0,-1.0,32789.0,7006.0,8880.0,15088.0,-574.0,27529.0,1500.0,2000.0,6700.0,5000.0,28103.0,1032.0,0.0
29329,29330,90000.0,1,4,2,26,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2862.0,0.0,0.0,1000.0,326.0,326.0,0.0,0.0,1000.0,326.0,326.0,1178.0,1.0
26009,26010,110000.0,2,2,1,33,0.0,0.0,0.0,0.0,0.0,0.0,15605.0,20649.0,22397.0,23305.0,25341.0,30584.0,5649.0,2397.0,1305.0,2341.0,5584.0,1388.0,0.0
13752,13753,500000.0,1,1,2,39,0.0,0.0,0.0,0.0,-1.0,-1.0,128068.0,143227.0,52196.0,43180.0,1095.0,856.0,20000.0,12000.0,0.0,1095.0,856.0,50000.0,0.0
14491,14492,110000.0,2,2,2,39,0.0,0.0,0.0,0.0,0.0,0.0,109221.0,111674.0,111867.0,111535.0,111870.0,110979.0,4230.0,4230.0,4200.0,4300.0,4150.0,4220.0,0.0
4994,4995,500000.0,2,1,2,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,15929.0,18155.0,-131.0,10527.0,61751.0,2926.0,18222.0,0.0,10658.0,61751.0,2926.0,13609.0,0.0
29662,29663,70000.0,1,2,2,31,0.0,0.0,0.0,0.0,0.0,0.0,35515.0,36619.0,37725.0,38792.0,39447.0,40361.0,2000.0,2000.0,2000.0,1600.0,1700.0,1700.0,0.0
7195,7196,120000.0,2,2,2,24,0.0,0.0,0.0,0.0,0.0,-1.0,34670.0,35606.0,27065.0,25948.0,11884.0,3107.0,2033.0,1200.0,0.0,0.0,3107.0,8542.0,1.0
27884,27885,160000.0,2,2,3,27,0.0,0.0,-1.0,0.0,0.0,0.0,11442.0,7257.0,15770.0,27024.0,14490.0,8190.0,1000.0,15793.0,11000.0,6000.0,1000.0,10312.0,0.0
9985,9986,480000.0,2,1,2,27,-1.0,0.0,0.0,0.0,0.0,0.0,12759.0,15410.0,20116.0,10060.0,9301.0,923.0,3001.0,5000.0,500.0,500.0,500.0,21299.0,0.0
23947,23948,190000.0,1,2,2,29,0.0,0.0,0.0,0.0,0.0,0.0,185222.0,163336.0,157158.0,149423.0,115038.0,97756.0,5836.0,6358.0,5487.0,4038.0,3803.0,3042.0,0.0
5140,5141,200000.0,1,1,1,43,0.0,0.0,-1.0,0.0,0.0,0.0,202225.0,-4359.0,190829.0,96686.0,100131.0,102467.0,1029.0,200000.0,10000.0,5000.0,4000.0,4000.0,0.0
8009,8010,20000.0,1,1,2,28,0.0,0.0,0.0,-2.0,-2.0,-2.0,19849.0,20650.0,0.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0
17290,17291,230000.0,2,2,1,34,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,205530.0,380.0,380.0,2350.0,103030.0,380.0,380.0,380.0,2350.0,103030.0,380.0,1570.0,0.0
23394,23395,230000.0,2,2,2,37,0.0,0.0,2.0,0.0,0.0,0.0,29087.0,30589.0,20958.0,21637.0,19846.0,12770.0,2100.0,1000.0,1252.0,500.0,1000.0,1000.0,0.0
20630,20631,80000.0,1,1,2,30,-1.0,0.0,-1.0,0.0,0.0,0.0,5504.0,6187.0,100.0,600.0,1438.0,1919.0,1004.0,504.0,500.0,1000.0,500.0,3500.0,0.0
21169,21170,150000.0,1,1,1,49,0.0,0.0,0.0,2.0,0.0,0.0,20604.0,21614.0,24535.0,23778.0,24255.0,24630.0,1359.0,3280.0,0.0,1000.0,750.0,681.0,0.0
20380,20381,50000.0,1,3,1,23,0.0,0.0,0.0,0.0,0.0,0.0,43087.0,44468.0,46653.0,43143.0,19003.0,-317.0,2100.0,3260.0,1200.0,1000.0,0.0,16628.0,1.0
20240,20241,90000.0,2,2,1,55,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3388.0,0.0,0.0,0.0,0.0,7707.0,0.0,0.0,0.0,0.0,7707.0,0.0,0.0
4442,4443,360000.0,2,1,1,27,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.0,1.0
27430,27431,50000.0,1,2,1,40,0.0,0.0,0.0,0.0,0.0,0.0,31852.0,28526.0,60032.0,25443.0,19600.0,19405.0,1600.0,2018.0,1500.0,1000.0,1500.0,1000.0,1.0
20368,20369,50000.0,1,2,1,23,0.0,0.0,-2.0,-2.0,-2.0,-2.0,9156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10673,10674,210000.0,2,3,2,28,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1082.0,0.0,0.0,232.0,0.0,150.0,0.0,0.0,232.0,0.0,150.0,81.0,0.0
15844,15845,50000.0,2,2,1,25,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2126.0,1513.0,1246.0,1111.0,3018.0,5847.0,1513.0,1246.0,1111.0,3018.0,5847.0,1273.0,0.0
8949,8950,80000.0,2,2,1,39,0.0,0.0,0.0,0.0,0.0,-1.0,8755.0,13290.0,11244.0,13444.0,6782.0,226.0,5000.0,5000.0,3000.0,2000.0,226.0,0.0,0.0
4747,4748,260000.0,2,2,1,60,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-20.0,-20.0,2000.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0
23936,23937,50000.0,1,3,2,26,2.0,0.0,0.0,0.0,0.0,0.0,31708.0,32439.0,28302.0,13881.0,14376.0,15261.0,1700.0,2000.0,1500.0,1100.0,1500.0,2000.0,0.0
9623,9624,30000.0,2,3,2,23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,528.0,913.0,10773.0,916.0,,,,,,,,,
25120,25121,350000.0,1,1,1,50,0.0,0.0,0.0,0.0,0.0,0.0,93676.0,91832.0,88719.0,87968.0,84596.0,82785.0,3240.0,5006.0,4014.0,3010.0,3043.0,5003.0,0.0
18390,18391,80000.0,2,1,2,23,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,826.0,1803.0,0.0,0.0,0.0,826.0,1803.0,0.0,1.0
27031,27032,260000.0,1,2,2,29,0.0,0.0,0.0,0.0,0.0,2.0,190074.0,193244.0,182514.0,185491.0,,,,,,,,,
24573,24574,50000.0,1,2,1,35,1.0,2.0,0.0,0.0,0.0,-1.0,48047.0,46593.0,46945.0,21260.0,70.0,29575.0,0.0,2052.0,1800.0,0.0,29935.0,1200.0,1.0
19158,19159,50000.0,2,3,1,46,0.0,0.0,0.0,0.0,0.0,-2.0,48796.0,48797.0,49115.0,47991.0,0.0,0.0,2000.0,2000.0,1018.0,0.0,0.0,0.0,0.0
9764,9765,50000.0,1,1,1,50,,,,,,,29394.0,31722.0,30928.0,30134.0,32085.0,32609.0,3100.0,0.0,0.0,2600.0,1200.0,0.0,1.0
26678,26679,50000.0,1,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,47034.0,47521.0,47633.0,47482.0,48162.0,48926.0,2100.0,2500.0,2000.0,2000.0,1685.0,2000.0,0.0
28882,28883,50000.0,2,5,1,41,0.0,0.0,0.0,0.0,0.0,0.0,46148.0,47711.0,47645.0,47552.0,48512.0,49622.0,4000.0,5000.0,3000.0,2000.0,2000.0,2000.0,1.0
16839,16840,230000.0,1,1,1,37,1.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,2062.0,5056.0,3050.0,3700.0,1900.0,2062.0,3050.0,0.0,3700.0,0.0,2436.0,1.0
29512,29513,50000.0,1,2,1,45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,942.0,942.0,942.0,390.0,390.0,390.0,942.0,942.0,390.0,390.0,390.0,0.0,1.0
15465,15466,160000.0,1,3,2,30,0.0,0.0,0.0,0.0,-2.0,-2.0,275241.0,280903.0,272419.0,0.0,0.0,0.0,8365.0,9368.0,0.0,0.0,0.0,0.0,0.0
29559,29560,20000.0,1,2,1,38,0.0,0.0,0.0,0.0,0.0,-1.0,9269.0,10585.0,11608.0,12313.0,12848.0,800.0,1477.0,1500.0,1000.0,1500.0,800.0,800.0,0.0
5029,5030,380000.0,1,1,1,53,-1.0,0.0,0.0,-1.0,-1.0,0.0,4901.0,22010.0,2302.0,20798.0,16394.0,26002.0,22000.0,2300.0,9947.0,16400.0,18000.0,7400.0,0.0
26896,26897,10000.0,1,3,1,35,0.0,0.0,0.0,0.0,0.0,0.0,7536.0,8152.0,8779.0,9379.0,9565.0,9062.0,1136.0,1153.0,1143.0,329.0,418.0,180.0,1.0
28258,28259,230000.0,2,2,1,48,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1611.0,1498.0,1301.0,309.0,0.0,1611.0,1498.0,1301.0,309.0,823.0,0.0
7319,7320,500000.0,1,1,1,43,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10655,10656,240000.0,2,2,1,38,1.0,2.0,-1.0,2.0,2.0,2.0,7466.0,221.0,189.0,189.0,1648.0,1459.0,899.0,198.0,0.0,1459.0,0.0,1250.0,1.0
15385,15386,90000.0,2,2,1,34,-1.0,2.0,-1.0,-1.0,-2.0,-2.0,336.0,168.0,432.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,1.0
12838,12839,300000.0,2,1,2,42,-1.0,-1.0,-1.0,0.0,0.0,-2.0,6349.0,668.0,9737.0,367.0,-23.0,-413.0,668.0,9800.0,0.0,0.0,0.0,0.0,0.0
1788,1789,50000.0,2,1,2,25,0.0,0.0,0.0,-2.0,-2.0,-2.0,50380.0,38712.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,11180,140000.0,2,1,1,33,0.0,0.0,0.0,0.0,0.0,0.0,55222.0,54293.0,53294.0,51558.0,52800.0,51806.0,2510.0,2450.0,1676.0,1900.0,1826.0,3968.0,1.0
21247,21248,350000.0,1,1,1,35,0.0,0.0,0.0,2.0,-1.0,2.0,15193.0,19734.0,5338.0,3042.0,2418.0,2233.0,5197.0,3000.0,0.0,2500.0,0.0,5000.0,0.0
18237,18238,260000.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,62635.0,67553.0,69466.0,71310.0,73124.0,74949.0,6000.0,3000.0,3000.0,3000.0,3000.0,2734.0,0.0
20512,20513,200000.0,1,2,2,27,0.0,0.0,0.0,0.0,0.0,0.0,202591.0,202924.0,204693.0,195319.0,193566.0,182175.0,7565.0,9593.0,6919.0,5666.0,4686.0,4500.0,0.0
10848,10849,100000.0,1,2,2,25,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,48285.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,9528.0,0.0
71,72,320000.0,1,2,2,29,2.0,2.0,2.0,2.0,2.0,2.0,58267.0,59246.0,60184.0,58622.0,62307.0,63526.0,2500.0,2500.0,0.0,4800.0,2400.0,1600.0,1.0
20228,20229,30000.0,2,3,2,50,0.0,0.0,-1.0,-1.0,-2.0,-1.0,25648.0,25524.0,3737.0,0.0,0.0,22525.0,1000.0,3836.0,0.0,0.0,22525.0,0.0,0.0
10361,10362,30000.0,2,1,2,41,0.0,0.0,0.0,0.0,0.0,0.0,22346.0,26357.0,29043.0,29419.0,29848.0,29306.0,8816.0,4021.0,2000.0,5000.0,6000.0,6000.0,0.0
2069,2070,120000.0,2,2,1,26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13587.0,11433.0,7823.0,0.0,4913.0,7023.0,11433.0,7823.0,0.0,4913.0,7023.0,2176.0,0.0
8277,8278,30000.0,1,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,26328.0,27470.0,28541.0,28509.0,29265.0,0.0,1868.0,1939.0,907.0,1100.0,0.0,0.0,1.0
29738,29739,240000.0,1,1,2,35,0.0,0.0,0.0,0.0,0.0,0.0,241499.0,236556.0,229622.0,202296.0,165639.0,159245.0,8500.0,10200.0,8366.0,6070.0,10000.0,6043.0,0.0
9908,9909,360000.0,2,2,1,35,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,3602.0,1197.0,0.0,0.0,0.0,3602.0,1197.0,0.0,474.0,0.0
21325,21326,200000.0,1,1,2,50,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-6676.0,5953.0,2870.0,390.0,1210.0,2551.0,16374.0,2392.0,500.0,1210.0,2551.0,0.0,1.0
1295,1296,320000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,113801.0,90354.0,88467.0,79241.0,83530.0,90573.0,5017.0,4057.0,4014.0,8531.0,15005.0,5033.0,0.0
5979,5980,70000.0,2,1,2,24,1.0,2.0,2.0,2.0,2.0,2.0,15932.0,16879.0,16315.0,17099.0,16683.0,18753.0,1500.0,0.0,1355.0,0.0,2353.0,0.0,1.0
24795,24796,120000.0,1,2,1,48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13544.0,2671.0,14940.0,41990.0,1493.0,36186.0,3000.0,15928.0,43000.0,1493.0,36200.0,27277.0,0.0
6995,6996,30000.0,1,1,2,41,0.0,0.0,0.0,2.0,2.0,0.0,16098.0,17130.0,18621.0,19017.0,18571.0,19264.0,1597.0,2088.0,1000.0,0.0,1001.0,380.0,1.0
10901,10902,210000.0,2,1,1,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8600.0,0.0,4231.0,4221.0,4221.0,4483.0,0.0,4231.0,4221.0,4221.0,4483.0,4300.0,0.0
16804,16805,80000.0,1,2,1,37,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
10233,10234,310000.0,1,2,1,36,0.0,0.0,0.0,0.0,0.0,0.0,52191.0,36758.0,29180.0,22426.0,18592.0,14976.0,3012.0,5000.0,2000.0,5000.0,5000.0,3000.0,0.0
10136,10137,50000.0,2,2,2,26,0.0,0.0,0.0,0.0,0.0,0.0,48457.0,44932.0,20024.0,18830.0,18087.0,17616.0,1351.0,1561.0,628.0,775.0,1602.0,594.0,0.0
25008,25009,20000.0,1,3,1,50,1.0,5.0,4.0,5.0,4.0,3.0,18378.0,17797.0,19225.0,18644.0,18063.0,17491.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
19984,19985,60000.0,2,3,2,43,0.0,0.0,0.0,0.0,-1.0,0.0,65349.0,61322.0,56414.0,47643.0,28208.0,27570.0,2300.0,2507.0,1000.0,28512.0,994.0,999.0,1.0
19978,19979,240000.0,2,2,2,35,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26209,26210,280000.0,2,2,2,27,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,479.0,2463.0,1457.0,0.0,0.0,479.0,2477.0,1467.0,574.0,0.0
10226,10227,140000.0,2,3,1,51,0.0,0.0,0.0,0.0,0.0,0.0,58213.0,60764.0,59949.0,40979.0,42339.0,43529.0,3500.0,2000.0,1447.0,2000.0,2184.0,2000.0,0.0
3047,3048,250000.0,2,1,2,26,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,7374.0,0.0,0.0,0.0,2546.0,0.0,0.0,0.0,0.0,2546.0,0.0,0.0,0.0
15318,15319,30000.0,2,3,1,48,0.0,0.0,0.0,0.0,0.0,0.0,29757.0,29059.0,26386.0,9370.0,7290.0,0.0,1720.0,1450.0,1010.0,500.0,0.0,0.0,0.0
7423,7424,50000.0,1,2,1,51,0.0,-1.0,-1.0,0.0,0.0,0.0,113247.0,108550.0,118310.0,9904.0,9905.0,9974.0,3000.0,10510.0,4000.0,500.0,1000.0,2000.0,0.0
